anomaly_id,severity,anomaly_type,theme,type,subtype,country,column,description,percent_change,previous_value,current_value,is_real_issue,confidence,notes
263,critical,feature_count_spike,divisions,division,locality,LA,,Feature count spiked unexpectedly,100.0,110.0,220.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
264,critical,feature_count_spike,divisions,division,locality,LK,,Feature count spiked unexpectedly,100.0,371.0,742.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
265,critical,feature_count_spike,divisions,division,locality,LT,,Feature count spiked unexpectedly,100.0,359.0,718.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
266,critical,feature_count_spike,divisions,division,locality,LY,,Feature count spiked unexpectedly,101.35,148.0,298.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
267,critical,feature_count_spike,divisions,division,locality,MA,,Feature count spiked unexpectedly,98.92,186.0,370.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
268,critical,feature_count_spike,divisions,division,locality,MG,,Feature count spiked unexpectedly,100.0,116.0,232.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
269,critical,feature_count_spike,divisions,division,locality,ML,,Feature count spiked unexpectedly,101.09,549.0,1104.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
270,critical,feature_count_spike,divisions,division,locality,MM,,Feature count spiked unexpectedly,100.77,522.0,1048.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
271,critical,feature_count_spike,divisions,division,locality,MN,,Feature count spiked unexpectedly,102.08,385.0,778.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
272,critical,feature_count_spike,divisions,division,locality,MX,,Feature count spiked unexpectedly,100.34,2329.0,4666.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
273,critical,feature_count_spike,divisions,division,locality,MY,,Feature count spiked unexpectedly,104.12,388.0,792.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
274,critical,feature_count_spike,divisions,division,locality,MZ,,Feature count spiked unexpectedly,100.0,332.0,664.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
275,critical,feature_count_spike,divisions,division,locality,NE,,Feature count spiked unexpectedly,100.0,131.0,262.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
276,critical,feature_count_spike,divisions,division,locality,NG,,Feature count spiked unexpectedly,104.53,795.0,1626.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
277,critical,feature_count_spike,divisions,division,locality,NI,,Feature count spiked unexpectedly,101.45,138.0,278.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
278,critical,feature_count_spike,divisions,division,locality,NL,,Feature count spiked unexpectedly,100.0,275.0,550.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
279,critical,feature_count_spike,divisions,division,locality,NO,,Feature count spiked unexpectedly,100.0,122.0,244.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
280,critical,feature_count_spike,divisions,division,locality,NP,,Feature count spiked unexpectedly,101.99,201.0,406.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
281,critical,feature_count_drop,divisions,division,locality,NZ,,Feature count dropped significantly,-100.0,195.0,0.0,TRUE,HIGH,Large drop - data loss concern
282,critical,feature_count_spike,divisions,division,locality,OM,,Feature count spiked unexpectedly,95.15,165.0,322.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
283,critical,feature_count_spike,divisions,division,locality,PA,,Feature count spiked unexpectedly,101.92,104.0,210.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
284,critical,feature_count_spike,divisions,division,locality,PE,,Feature count spiked unexpectedly,100.92,652.0,1310.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
285,critical,feature_count_spike,divisions,division,locality,PG,,Feature count spiked unexpectedly,100.0,121.0,242.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
286,critical,feature_count_spike,divisions,division,locality,PH,,Feature count spiked unexpectedly,100.0,1503.0,3006.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
287,critical,feature_count_spike,divisions,division,locality,PK,,Feature count spiked unexpectedly,102.88,904.0,1834.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
288,critical,feature_count_spike,divisions,division,locality,PL,,Feature count spiked unexpectedly,100.0,954.0,1908.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
289,critical,feature_count_spike,divisions,division,locality,PT,,Feature count spiked unexpectedly,100.34,592.0,1186.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
290,critical,feature_count_spike,divisions,division,locality,PY,,Feature count spiked unexpectedly,100.86,233.0,468.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
291,critical,feature_count_spike,divisions,division,locality,RO,,Feature count spiked unexpectedly,100.0,227.0,454.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
292,critical,feature_count_spike,divisions,division,locality,RS,,Feature count spiked unexpectedly,97.42,155.0,306.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
293,critical,feature_count_spike,divisions,division,locality,RU,,Feature count spiked unexpectedly,99.83,2391.0,4778.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
294,critical,feature_count_spike,divisions,division,locality,SA,,Feature count spiked unexpectedly,100.0,241.0,482.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
295,critical,feature_count_spike,divisions,division,locality,SD,,Feature count spiked unexpectedly,100.0,359.0,718.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
296,critical,feature_count_spike,divisions,division,locality,SE,,Feature count spiked unexpectedly,97.99,298.0,590.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
297,critical,feature_count_spike,divisions,division,locality,SK,,Feature count spiked unexpectedly,77.07,157.0,278.0,TRUE,MEDIUM,Large spike - likely data source change
298,critical,feature_count_spike,divisions,division,locality,SN,,Feature count spiked unexpectedly,98.31,236.0,468.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
299,critical,feature_count_spike,divisions,division,locality,SO,,Feature count spiked unexpectedly,101.53,131.0,264.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
300,critical,feature_count_spike,divisions,division,locality,SS,,Feature count spiked unexpectedly,100.0,161.0,322.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
301,critical,feature_count_spike,divisions,division,locality,SV,,Feature count spiked unexpectedly,100.0,259.0,518.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
302,critical,feature_count_spike,divisions,division,locality,SY,,Feature count spiked unexpectedly,100.0,402.0,804.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
303,critical,feature_count_spike,divisions,division,locality,TD,,Feature count spiked unexpectedly,100.0,277.0,554.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
304,critical,feature_count_spike,divisions,division,locality,TH,,Feature count spiked unexpectedly,99.8,1022.0,2042.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
305,critical,feature_count_spike,divisions,division,locality,TN,,Feature count spiked unexpectedly,100.0,131.0,262.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
306,critical,feature_count_spike,divisions,division,locality,TR,,Feature count spiked unexpectedly,100.21,934.0,1870.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
307,critical,feature_count_spike,divisions,division,locality,TW,,Feature count spiked unexpectedly,95.93,246.0,482.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
308,critical,feature_count_spike,divisions,division,locality,TZ,,Feature count spiked unexpectedly,100.98,205.0,412.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
309,critical,feature_count_spike,divisions,division,locality,UA,,Feature count spiked unexpectedly,100.63,1261.0,2530.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
310,critical,feature_count_spike,divisions,division,locality,UG,,Feature count spiked unexpectedly,100.0,199.0,398.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
311,critical,feature_count_spike,divisions,division,locality,US,,Feature count spiked unexpectedly,100.15,6607.0,13224.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
312,critical,feature_count_spike,divisions,division,locality,UY,,Feature count spiked unexpectedly,100.0,124.0,248.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
313,critical,feature_count_spike,divisions,division,locality,UZ,,Feature count spiked unexpectedly,100.0,305.0,610.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
314,critical,feature_count_spike,divisions,division,locality,VE,,Feature count spiked unexpectedly,100.0,1347.0,2694.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
315,critical,feature_count_spike,divisions,division,locality,VN,,Feature count spiked unexpectedly,106.3,667.0,1376.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
316,critical,feature_count_spike,divisions,division,locality,YE,,Feature count spiked unexpectedly,100.9,222.0,446.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
317,critical,feature_count_spike,divisions,division,locality,ZA,,Feature count spiked unexpectedly,100.0,753.0,1506.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
318,critical,feature_count_spike,divisions,division,locality,ZM,,Feature count spiked unexpectedly,100.0,118.0,236.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
319,critical,feature_count_spike,divisions,division,locality,AE,,Feature count spiked unexpectedly,101.08,185.0,372.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
320,critical,feature_count_spike,divisions,division,locality,AF,,Feature count spiked unexpectedly,100.28,2180.0,4366.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
321,critical,feature_count_spike,divisions,division,locality,AL,,Feature count spiked unexpectedly,99.93,3008.0,6014.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
322,critical,feature_count_spike,divisions,division,locality,AM,,Feature count spiked unexpectedly,103.06,981.0,1992.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
323,critical,feature_count_spike,divisions,division,locality,AO,,Feature count spiked unexpectedly,99.4,1002.0,1998.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
324,critical,feature_count_spike,divisions,division,locality,AR,,Feature count spiked unexpectedly,100.14,2894.0,5792.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
325,critical,feature_count_spike,divisions,division,locality,AT,,Feature count spiked unexpectedly,99.93,6061.0,12118.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
326,critical,feature_count_spike,divisions,division,locality,AU,,Feature count spiked unexpectedly,104.02,1839.0,3752.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
327,critical,feature_count_spike,divisions,division,locality,AZ,,Feature count spiked unexpectedly,100.08,2639.0,5280.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
328,critical,feature_count_spike,divisions,division,locality,BA,,Feature count spiked unexpectedly,99.24,4998.0,9958.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
329,critical,feature_count_spike,divisions,division,locality,BB,,Feature count spiked unexpectedly,100.0,131.0,262.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
330,critical,feature_count_spike,divisions,division,locality,BD,,Feature count spiked unexpectedly,100.21,3773.0,7554.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
331,critical,feature_count_spike,divisions,division,locality,BE,,Feature count spiked unexpectedly,100.61,2962.0,5942.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
332,critical,feature_count_spike,divisions,division,locality,BF,,Feature count spiked unexpectedly,100.5,6755.0,13544.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
333,critical,feature_count_spike,divisions,division,locality,BG,,Feature count spiked unexpectedly,100.37,4839.0,9696.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
334,critical,feature_count_spike,divisions,division,locality,BI,,Feature count spiked unexpectedly,100.0,1410.0,2820.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
335,critical,feature_count_spike,divisions,division,locality,BJ,,Feature count spiked unexpectedly,101.72,3139.0,6332.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
336,critical,feature_count_spike,divisions,division,locality,BN,,Feature count spiked unexpectedly,100.0,118.0,236.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
337,critical,feature_count_spike,divisions,division,locality,BO,,Feature count spiked unexpectedly,99.89,5573.0,11140.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
338,critical,feature_count_spike,divisions,division,locality,BR,,Feature count spiked unexpectedly,99.87,12375.0,24734.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
339,critical,feature_count_spike,divisions,division,locality,BT,,Feature count spiked unexpectedly,100.36,549.0,1100.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
340,critical,feature_count_spike,divisions,division,locality,BW,,Feature count spiked unexpectedly,100.0,495.0,990.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
341,critical,feature_count_spike,divisions,division,locality,BY,,Feature count spiked unexpectedly,94.53,2668.0,5190.0,TRUE,MEDIUM,Large spike - likely data source change
342,critical,feature_count_spike,divisions,division,locality,BZ,,Feature count spiked unexpectedly,100.0,216.0,432.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
343,critical,feature_count_spike,divisions,division,locality,CA,,Feature count spiked unexpectedly,101.74,5870.0,11842.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
344,critical,feature_count_spike,divisions,division,locality,CD,,Feature count spiked unexpectedly,101.11,12958.0,26060.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
345,critical,feature_count_spike,divisions,division,locality,CF,,Feature count spiked unexpectedly,100.39,3082.0,6176.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
346,critical,feature_count_spike,divisions,division,locality,CG,,Feature count spiked unexpectedly,102.37,169.0,342.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
347,critical,feature_count_spike,divisions,division,locality,CH,,Feature count spiked unexpectedly,100.0,3558.0,7116.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
348,critical,feature_count_spike,divisions,division,locality,CI,,Feature count spiked unexpectedly,103.93,5288.0,10784.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
349,critical,feature_count_spike,divisions,division,locality,CL,,Feature count spiked unexpectedly,99.75,806.0,1610.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
350,critical,feature_count_spike,divisions,division,locality,CM,,Feature count spiked unexpectedly,100.08,10384.0,20776.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
351,critical,feature_count_spike,divisions,division,locality,CN,,Feature count spiked unexpectedly,102.26,243854.0,493228.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
352,critical,feature_count_spike,divisions,division,locality,CO,,Feature count spiked unexpectedly,101.85,2915.0,5884.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
353,critical,feature_count_spike,divisions,division,locality,CR,,Feature count spiked unexpectedly,100.45,444.0,890.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
354,critical,feature_count_spike,divisions,division,locality,CU,,Feature count spiked unexpectedly,100.18,1142.0,2286.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
355,critical,feature_count_spike,divisions,division,locality,CV,,Feature count spiked unexpectedly,100.0,210.0,420.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
356,critical,feature_count_spike,divisions,division,locality,CY,,Feature count spiked unexpectedly,98.15,324.0,642.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
357,critical,feature_count_spike,divisions,division,locality,CZ,,Feature count spiked unexpectedly,100.02,10013.0,20028.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
358,critical,feature_count_spike,divisions,division,locality,DE,,Feature count spiked unexpectedly,100.05,36840.0,73700.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
359,critical,feature_count_spike,divisions,division,locality,DK,,Feature count spiked unexpectedly,100.13,1562.0,3126.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
360,critical,feature_count_spike,divisions,division,locality,DO,,Feature count spiked unexpectedly,101.11,361.0,726.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
361,critical,feature_count_spike,divisions,division,locality,DZ,,Feature count spiked unexpectedly,100.25,5495.0,11004.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
362,critical,feature_count_spike,divisions,division,locality,EC,,Feature count spiked unexpectedly,100.74,2169.0,4354.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
363,critical,feature_count_spike,divisions,division,locality,EE,,Feature count spiked unexpectedly,98.04,204.0,404.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
364,critical,feature_count_spike,divisions,division,locality,EG,,Feature count spiked unexpectedly,100.0,1562.0,3124.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
365,critical,feature_count_spike,divisions,division,locality,ER,,Feature count spiked unexpectedly,101.11,360.0,724.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
366,critical,feature_count_spike,divisions,division,locality,ES,,Feature count spiked unexpectedly,101.11,8098.0,16286.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
367,critical,feature_count_spike,divisions,division,locality,ET,,Feature count spiked unexpectedly,99.78,1833.0,3662.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
368,critical,feature_count_spike,divisions,division,locality,FI,,Feature count spiked unexpectedly,101.55,3474.0,7002.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
369,critical,feature_count_spike,divisions,division,locality,FJ,,Feature count spiked unexpectedly,101.38,436.0,878.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
370,critical,feature_count_spike,divisions,division,locality,FO,,Feature count spiked unexpectedly,100.0,117.0,234.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
371,critical,feature_count_spike,divisions,division,locality,FR,,Feature count spiked unexpectedly,100.0,37257.0,74514.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
372,critical,feature_count_spike,divisions,division,locality,GA,,Feature count spiked unexpectedly,99.65,569.0,1136.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
373,critical,feature_count_spike,divisions,division,locality,GB,,Feature count spiked unexpectedly,100.05,15277.0,30562.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
374,critical,feature_count_spike,divisions,division,locality,GD,,Feature count spiked unexpectedly,100.0,116.0,232.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
375,critical,feature_count_spike,divisions,division,locality,GE,,Feature count spiked unexpectedly,98.93,3728.0,7416.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
376,critical,feature_count_spike,divisions,division,locality,GH,,Feature count spiked unexpectedly,100.29,5531.0,11078.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
377,critical,feature_count_spike,divisions,division,locality,GL,,Feature count spiked unexpectedly,98.11,106.0,210.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
378,critical,feature_count_spike,divisions,division,locality,GM,,Feature count spiked unexpectedly,101.65,846.0,1706.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
379,critical,feature_count_spike,divisions,division,locality,GN,,Feature count spiked unexpectedly,100.59,3042.0,6102.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
380,critical,feature_count_spike,divisions,division,locality,GQ,,Feature count spiked unexpectedly,100.0,125.0,250.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
381,critical,feature_count_spike,divisions,division,locality,GR,,Feature count spiked unexpectedly,100.14,7241.0,14492.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
382,critical,feature_count_spike,divisions,division,locality,GT,,Feature count spiked unexpectedly,104.86,1892.0,3876.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
383,critical,feature_count_spike,divisions,division,locality,GW,,Feature count spiked unexpectedly,100.0,563.0,1126.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
384,critical,feature_count_spike,divisions,division,locality,GY,,Feature count spiked unexpectedly,102.55,157.0,318.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
385,critical,feature_count_spike,divisions,division,locality,HK,,Feature count spiked unexpectedly,101.02,196.0,394.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
386,critical,feature_count_spike,divisions,division,locality,HN,,Feature count spiked unexpectedly,100.18,1138.0,2278.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
387,critical,feature_count_spike,divisions,division,locality,HR,,Feature count spiked unexpectedly,100.16,6310.0,12630.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
388,critical,feature_count_spike,divisions,division,locality,HT,,Feature count spiked unexpectedly,100.0,1225.0,2450.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
389,critical,feature_count_spike,divisions,division,locality,HU,,Feature count spiked unexpectedly,100.0,2808.0,5616.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
390,critical,feature_count_spike,divisions,division,locality,ID,,Feature count spiked unexpectedly,99.68,75934.0,151624.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
391,critical,feature_count_spike,divisions,division,locality,IE,,Feature count spiked unexpectedly,99.48,1158.0,2310.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
392,critical,feature_count_spike,divisions,division,locality,IL,,Feature count spiked unexpectedly,100.0,1081.0,2162.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
393,critical,feature_count_spike,divisions,division,locality,IN,,Feature count spiked unexpectedly,100.31,170817.0,342168.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
394,critical,feature_count_spike,divisions,division,locality,IQ,,Feature count spiked unexpectedly,99.91,11758.0,23506.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
395,critical,feature_count_spike,divisions,division,locality,IR,,Feature count spiked unexpectedly,100.11,40031.0,80108.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
396,critical,feature_count_spike,divisions,division,locality,IT,,Feature count spiked unexpectedly,100.07,14691.0,29392.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
397,critical,feature_count_spike,divisions,division,locality,JM,,Feature count spiked unexpectedly,100.0,293.0,586.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
398,critical,feature_count_spike,divisions,division,locality,JO,,Feature count spiked unexpectedly,100.0,735.0,1470.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
399,critical,feature_count_spike,divisions,division,locality,JP,,Feature count spiked unexpectedly,100.0,192.0,384.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
400,critical,feature_count_spike,divisions,division,locality,KE,,Feature count spiked unexpectedly,99.83,8283.0,16552.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
401,critical,feature_count_spike,divisions,division,locality,KG,,Feature count spiked unexpectedly,98.99,1388.0,2762.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
402,critical,feature_count_spike,divisions,division,locality,KH,,Feature count spiked unexpectedly,101.43,840.0,1692.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
403,critical,feature_count_spike,divisions,division,locality,KI,,Feature count spiked unexpectedly,100.0,107.0,214.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
404,critical,feature_count_spike,divisions,division,locality,KM,,Feature count spiked unexpectedly,100.0,175.0,350.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
405,critical,feature_count_spike,divisions,division,locality,KP,,Feature count spiked unexpectedly,100.14,4343.0,8692.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
406,critical,feature_count_spike,divisions,division,locality,KR,,Feature count spiked unexpectedly,100.03,15150.0,30304.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
407,critical,feature_count_spike,divisions,division,locality,KZ,,Feature count spiked unexpectedly,103.71,3770.0,7680.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
408,critical,feature_count_spike,divisions,division,locality,LA,,Feature count spiked unexpectedly,100.07,6129.0,12262.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
409,critical,feature_count_spike,divisions,division,locality,LB,,Feature count spiked unexpectedly,100.28,1409.0,2822.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
410,critical,feature_count_spike,divisions,division,locality,LK,,Feature count spiked unexpectedly,100.35,3452.0,6916.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
411,critical,feature_count_spike,divisions,division,locality,LR,,Feature count spiked unexpectedly,100.0,514.0,1028.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
412,critical,feature_count_spike,divisions,division,locality,LS,,Feature count spiked unexpectedly,100.93,2371.0,4764.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
413,critical,feature_count_spike,divisions,division,locality,LT,,Feature count spiked unexpectedly,99.98,18977.0,37950.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
414,critical,feature_count_spike,divisions,division,locality,LU,,Feature count spiked unexpectedly,100.0,458.0,916.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
415,critical,feature_count_spike,divisions,division,locality,LV,,Feature count spiked unexpectedly,97.4,1385.0,2734.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
416,critical,feature_count_spike,divisions,division,locality,LY,,Feature count spiked unexpectedly,100.0,623.0,1246.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
417,critical,feature_count_spike,divisions,division,locality,MA,,Feature count spiked unexpectedly,106.45,4775.0,9858.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
418,critical,feature_count_spike,divisions,division,locality,MD,,Feature count spiked unexpectedly,100.36,1652.0,3310.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
419,critical,feature_count_spike,divisions,division,locality,ME,,Feature count spiked unexpectedly,101.06,943.0,1896.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
420,critical,feature_count_spike,divisions,division,locality,MG,,Feature count spiked unexpectedly,100.37,5917.0,11856.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
421,critical,feature_count_spike,divisions,division,locality,MK,,Feature count spiked unexpectedly,100.13,1524.0,3050.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
422,critical,feature_count_spike,divisions,division,locality,ML,,Feature count spiked unexpectedly,101.63,8595.0,17330.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
423,critical,feature_count_spike,divisions,division,locality,MM,,Feature count spiked unexpectedly,101.26,43476.0,87498.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
424,critical,feature_count_spike,divisions,division,locality,MR,,Feature count spiked unexpectedly,112.2,492.0,1044.0,UNCERTAIN,LOW,Needs manual review
425,critical,feature_count_spike,divisions,division,locality,MU,,Feature count spiked unexpectedly,100.0,169.0,338.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
426,critical,feature_count_spike,divisions,division,locality,MW,,Feature count spiked unexpectedly,114.66,2183.0,4686.0,UNCERTAIN,LOW,Needs manual review
427,critical,feature_count_spike,divisions,division,locality,MX,,Feature count spiked unexpectedly,100.29,15005.0,30054.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
428,critical,feature_count_spike,divisions,division,locality,MY,,Feature count spiked unexpectedly,105.21,3836.0,7872.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
429,critical,feature_count_spike,divisions,division,locality,MZ,,Feature count spiked unexpectedly,100.0,1211.0,2422.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
430,critical,feature_count_spike,divisions,division,locality,NE,,Feature count spiked unexpectedly,99.99,13782.0,27562.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
431,critical,feature_count_spike,divisions,division,locality,NG,,Feature count spiked unexpectedly,100.17,16040.0,32108.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
432,critical,feature_count_spike,divisions,division,locality,NI,,Feature count spiked unexpectedly,100.46,1314.0,2634.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
433,critical,feature_count_spike,divisions,division,locality,NL,,Feature count spiked unexpectedly,100.09,2145.0,4292.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
434,critical,feature_count_spike,divisions,division,locality,NO,,Feature count spiked unexpectedly,99.89,1754.0,3506.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
435,critical,feature_count_spike,divisions,division,locality,NP,,Feature count spiked unexpectedly,100.14,4393.0,8792.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
436,critical,feature_count_drop,divisions,division,locality,NZ,,Feature count dropped significantly,-100.0,418.0,0.0,TRUE,HIGH,Large drop - data loss concern
